"","System","Season","Month","Day","Year","Bee","Plant","Visits","Precip","Tmax","Tmin","Humid"
"711","BBG","dry"," 8","13","1996","325","149","3","0","30.1","15.3","58"
"712","BBG","dry"," 8","13","1996","332","149","1","0","30.1","15.3","58"
"713","BBG","dry"," 8","13","1996","362","149","1","0","30.1","15.3","58"
"714","BBG","dry"," 8","13","1996","364","149","1","0","30.1","15.3","58"
"715","BBG","dry"," 8","13","1996","364","175","1","0","30.1","15.3","58"
"716","BBG","dry"," 8","13","1996","385","102","1","0","30.1","15.3","58"
"717","BBG","dry"," 8","20","1996","199"," 75","1","0","25.5","10.8","50"
"718","BBG","dry"," 8","20","1996","203"," 75","1","0","25.5","10.8","50"
"719","BBG","dry"," 8","20","1996","216","102","1","0","25.5","10.8","50"
"720","BBG","dry"," 8","20","1996","216","149","1","0","25.5","10.8","50"
"721","BBG","dry"," 8","20","1996","216","157","2","0","25.5","10.8","50"
"722","BBG","dry"," 8","20","1996","217"," 66","2","0","25.5","10.8","50"
"723","BBG","dry"," 8","20","1996","217"," 84","1","0","25.5","10.8","50"
"724","BBG","dry"," 8","20","1996","217","102","2","0","25.5","10.8","50"
"725","BBG","dry"," 8","20","1996","217","149","4","0","25.5","10.8","50"
"726","BBG","dry"," 8","20","1996","217","157","2","0","25.5","10.8","50"
"727","BBG","dry"," 8","20","1996","223"," 75","1","0","25.5","10.8","50"
"728","BBG","dry"," 8","20","1996","223"," 84","1","0","25.5","10.8","50"
"729","BBG","dry"," 8","20","1996","249","102","1","0","25.5","10.8","50"
"730","BBG","dry"," 8","20","1996","252"," 66","1","0","25.5","10.8","50"
"731","BBG","dry"," 8","20","1996","288","157","1","0","25.5","10.8","50"
"732","BBG","dry"," 8","20","1996","290"," 75","2","0","25.5","10.8","50"
"733","BBG","dry"," 8","20","1996","306","168","1","0","25.5","10.8","50"
"734","BBG","dry"," 8","20","1996","308"," 75","1","0","25.5","10.8","50"
"735","BBG","dry"," 8","20","1996","341"," 96","2","0","25.5","10.8","50"
"736","BBG","dry"," 8","20","1996","378"," 36","2","0","25.5","10.8","50"
"737","BBG","dry"," 8","20","1996","385"," 66","1","0","25.5","10.8","50"
"738","BBG","dry"," 8","20","1996","385"," 75","1","0","25.5","10.8","50"
"739","BBG","dry"," 8","20","1996","386"," 66","1","0","25.5","10.8","50"
"740","BBG","dry"," 8","20","1996","386"," 84","2","0","25.5","10.8","50"
"741","BBG","dry"," 8","22","1996","216"," 53","1","0","27","11.9","40"
"742","BBG","dry"," 8","22","1996","217","149","1","0","27","11.9","40"
"743","BBG","dry"," 8","22","1996","242","157","2","0","27","11.9","40"
"744","BBG","dry"," 8","22","1996","242","161","2","0","27","11.9","40"
"745","BBG","dry"," 8","22","1996","341"," 12","1","0","27","11.9","40"
"746","BBG","dry"," 8","22","1996","341"," 96","1","0","27","11.9","40"
"747","BBG","dry"," 8","22","1996","378","144","1","0","27","11.9","40"
"748","BBG","dry"," 8","27","1996","203","122","1","0","30.5","12.8","34"
"749","BBG","dry"," 8","27","1996","224"," 47","1","0","30.5","12.8","34"
"750","BBG","dry"," 8","27","1996","239","157","1","0","30.5","12.8","34"
"751","BBG","dry"," 8","27","1996","242","157","1","0","30.5","12.8","34"
"752","BBG","dry"," 8","27","1996","263"," 66","1","0","30.5","12.8","34"
"753","BBG","dry"," 8","27","1996","341","157","2","0","30.5","12.8","34"
"754","BBG","dry"," 8","27","1996","356","150","1","0","30.5","12.8","34"
"755","BBG","dry"," 8","27","1996","378","157","1","0","30.5","12.8","34"
"756","BBG","dry"," 8","27","1996","386"," 73","1","0","30.5","12.8","34"
"757","BBG","dry"," 8","29","1996","217","122","1","0","29.9","15.3","28"
"758","BBG","dry"," 8","29","1996","233","157","1","0","29.9","15.3","28"
"759","BBG","dry"," 8","29","1996","242","157","1","0","29.9","15.3","28"
"760","BBG","dry"," 8","29","1996","303","157","1","0","29.9","15.3","28"
"761","BBG","dry"," 8","29","1996","343","122","1","0","29.9","15.3","28"
"762","BBG","dry"," 8","29","1996","364","108","2","0","29.9","15.3","28"
"763","BBG","dry"," 8","29","1996","385","122","1","0","29.9","15.3","28"
"764","BBG","dry"," 9"," 3","1996","216","149","1","0","30.9","14.3","50"
"765","BBG","dry"," 9"," 3","1996","217","  4","1","0","30.9","14.3","50"
"766","BBG","dry"," 9"," 3","1996","223","  4","1","0","30.9","14.3","50"
"767","BBG","dry"," 9"," 3","1996","289","109","1","0","30.9","14.3","50"
"768","BBG","dry"," 9"," 3","1996","325","109","1","0","30.9","14.3","50"
"769","BBG","dry"," 9"," 3","1996","350","109","1","0","30.9","14.3","50"
"770","BBG","dry"," 9"," 3","1996","351","109","2","0","30.9","14.3","50"
"771","BBG","dry"," 9"," 3","1996","362","109","1","0","30.9","14.3","50"
"772","BBG","dry"," 9"," 3","1996","364"," 73","1","0","30.9","14.3","50"
"773","BBG","dry"," 9"," 3","1996","378","  4","1","0","30.9","14.3","50"
"774","BBG","dry"," 9"," 3","1996","378"," 73","2","0","30.9","14.3","50"
"775","BBG","dry"," 9"," 3","1996","378"," 76","1","0","30.9","14.3","50"
"776","BBG","dry"," 9"," 3","1996","378"," 89","2","0","30.9","14.3","50"
"777","BBG","dry"," 9"," 3","1996","379","109","1","0","30.9","14.3","50"
"778","BBG","dry"," 9"," 3","1996","387","  4","5","0","30.9","14.3","50"
"779","BBG","dry"," 9"," 5","1996","325","109","1","0.2","27.5","14.2","53"
"780","BBG","dry"," 9"," 5","1996","350","109","1","0.2","27.5","14.2","53"
"781","BBG","dry"," 9"," 9","1996","378"," 37","1","0","30.9","14.8","34"
"782","BBG","dry"," 9"," 9","1996","378"," 73","3","0","30.9","14.8","34"
"783","BBG","dry"," 9","11","1996","186","  4","1","0","28.1","12","52"
"784","BBG","dry"," 9","11","1996","230","  4","2","0","28.1","12","52"
"785","BBG","dry"," 9","11","1996","233","  4","1","0","28.1","12","52"
"786","BBG","dry"," 9","11","1996","239","122","1","0","28.1","12","52"
"787","BBG","dry"," 9","11","1996","336","  4","1","0","28.1","12","52"
"788","BBG","dry"," 9","11","1996","337","  4","1","0","28.1","12","52"
"789","BBG","dry"," 9","11","1996","350","  4","2","0","28.1","12","52"
"790","BBG","dry"," 9","11","1996","377","122","1","0","28.1","12","52"
"791","BBG","dry"," 9","11","1996","378","  4","1","0","28.1","12","52"
"792","BBG","dry"," 9","11","1996","382","  4","2","0","28.1","12","52"
"793","BBG","dry"," 9","11","1996","387","  4","1","0","28.1","12","52"
"794","BBG","dry"," 9","17","1996","185","140","1","0","31.3","15","31"
"795","BBG","dry"," 9","17","1996","216","122","1","0","31.3","15","31"
"796","BBG","dry"," 9","17","1996","217"," 27","1","0","31.3","15","31"
"797","BBG","dry"," 9","17","1996","217","122","1","0","31.3","15","31"
"798","BBG","dry"," 9","17","1996","289","122","5","0","31.3","15","31"
"799","BBG","dry"," 9","17","1996","325","122","1","0","31.3","15","31"
"800","BBG","dry"," 9","17","1996","362"," 64","4","0","31.3","15","31"
"801","BBG","dry"," 9","17","1996","364"," 14","1","0","31.3","15","31"
"802","BBG","dry"," 9","17","1996","364"," 27","4","0","31.3","15","31"
"803","BBG","dry"," 9","24","1996","209"," 27","1","0","31.6","17","41"
"804","BBG","dry"," 9","24","1996","219","  4","1","0","31.6","17","41"
"805","BBG","dry"," 9","24","1996","224","  4","1","0","31.6","17","41"
"806","BBG","dry"," 9","24","1996","225","  4","1","0","31.6","17","41"
"807","BBG","dry"," 9","24","1996","225"," 27","1","0","31.6","17","41"
"808","BBG","dry"," 9","24","1996","233","  4","2","0","31.6","17","41"
"809","BBG","dry"," 9","24","1996","238","  4","1","0","31.6","17","41"
"810","BBG","dry"," 9","24","1996","240","  4","1","0","31.6","17","41"
"811","BBG","dry"," 9","24","1996","243","  4","1","0","31.6","17","41"
"812","BBG","dry"," 9","24","1996","267","  4","1","0","31.6","17","41"
"813","BBG","dry"," 9","24","1996","276"," 27","1","0","31.6","17","41"
"814","BBG","dry"," 9","24","1996","334","  4","2","0","31.6","17","41"
"815","BBG","dry"," 9","24","1996","335","  4","2","0","31.6","17","41"
"816","BBG","dry"," 9","24","1996","336","  4","1","0","31.6","17","41"
"817","BBG","dry"," 9","24","1996","337","  4","3","0","31.6","17","41"
"818","BBG","dry"," 9","24","1996","341","  4","1","0","31.6","17","41"
"819","BBG","dry"," 9","24","1996","344"," 27","1","0","31.6","17","41"
"820","BBG","dry"," 9","24","1996","362","  4","1","0","31.6","17","41"
"821","BBG","dry"," 9","24","1996","364","  4","1","0","31.6","17","41"
"822","BBG","dry"," 9","24","1996","364"," 27","1","0","31.6","17","41"
"823","BBG","dry"," 9","24","1996","380","  4","4","0","31.6","17","41"
"824","BBG","dry"," 9","24","1996","387","  4","1","0","31.6","17","41"
"825","BBG","dry"," 9","25","1996","192","123","1","0","33","17.1","36"
"826","BBG","dry"," 9","25","1996","194"," 33","1","0","33","17.1","36"
"827","BBG","dry"," 9","25","1996","196","153","1","0","33","17.1","36"
"828","BBG","dry"," 9","25","1996","199","139","1","0","33","17.1","36"
"829","BBG","dry"," 9","25","1996","203","139","1","0","33","17.1","36"
"830","BBG","dry"," 9","25","1996","216"," 50","1","0","33","17.1","36"
"831","BBG","dry"," 9","25","1996","216","153","1","0","33","17.1","36"
"832","BBG","dry"," 9","25","1996","224"," 30","1","0","33","17.1","36"
"833","BBG","dry"," 9","25","1996","252","123","1","0","33","17.1","36"
"834","BBG","dry"," 9","25","1996","340"," 33","1","0","33","17.1","36"
"835","BBG","dry"," 9","25","1996","349"," 33","1","0","33","17.1","36"
"836","BBG","dry"," 9","25","1996","350","139","1","0","33","17.1","36"
"837","BBG","dry"," 9","25","1996","350","153","1","0","33","17.1","36"
"838","BBG","dry"," 9","25","1996","378","153","3","0","33","17.1","36"
"839","BBG","wet","10"," 4","1996","216","151","1","0","30.7","15.3","56"
"840","BBG","wet","10"," 4","1996","217","150","1","0","30.7","15.3","56"
"841","BBG","wet","10"," 4","1996","225","150","1","0","30.7","15.3","56"
"842","BBG","wet","10"," 4","1996","230"," 80","1","0","30.7","15.3","56"
"843","BBG","wet","10"," 4","1996","234"," 80","2","0","30.7","15.3","56"
"844","BBG","wet","10"," 4","1996","335"," 80","4","0","30.7","15.3","56"
"845","BBG","wet","10"," 4","1996","336"," 80","1","0","30.7","15.3","56"
"846","BBG","wet","10"," 4","1996","337"," 80","1","0","30.7","15.3","56"
"847","BBG","wet","10"," 4","1996","344"," 33","1","0","30.7","15.3","56"
"848","BBG","wet","10"," 4","1996","350"," 80","1","0","30.7","15.3","56"
"849","BBG","wet","10"," 4","1996","367"," 80","1","0","30.7","15.3","56"
"850","BBG","wet","10"," 4","1996","378"," 39","5","0","30.7","15.3","56"
"851","BBG","wet","10"," 4","1996","379"," 80","5","0","30.7","15.3","56"
"852","BBG","wet","10"," 8","1996","216"," 23","1","3.6","29.6","15.9","59"
"853","BBG","wet","10"," 8","1996","292"," 97","1","3.6","29.6","15.9","59"
"854","BBG","wet","10"," 8","1996","325"," 23","1","3.6","29.6","15.9","59"
"855","BBG","wet","10"," 8","1996","341"," 97","1","3.6","29.6","15.9","59"
"856","BBG","wet","10"," 8","1996","362"," 23","1","3.6","29.6","15.9","59"
"857","BBG","wet","10","15","1996","194"," 27","1","0","26.9","16.9","75"
"858","BBG","wet","10","15","1996","195"," 27","1","0","26.9","16.9","75"
"859","BBG","wet","10","15","1996","199"," 33","1","0","26.9","16.9","75"
"860","BBG","wet","10","15","1996","222"," 27","1","0","26.9","16.9","75"
"861","BBG","wet","10","15","1996","224"," 32","1","0","26.9","16.9","75"
"862","BBG","wet","10","15","1996","238"," 27","2","0","26.9","16.9","75"
"863","BBG","wet","10","15","1996","238"," 33","1","0","26.9","16.9","75"
"864","BBG","wet","10","15","1996","241"," 27","1","0","26.9","16.9","75"
"865","BBG","wet","10","15","1996","278"," 27","2","0","26.9","16.9","75"
"866","BBG","wet","10","15","1996","279"," 27","1","0","26.9","16.9","75"
"867","BBG","wet","10","15","1996","284","  2","3","0","26.9","16.9","75"
"868","BBG","wet","10","15","1996","341","163","1","0","26.9","16.9","75"
"869","BBG","wet","10","15","1996","344"," 27","8","0","26.9","16.9","75"
"870","BBG","wet","10","15","1996","348"," 27","1","0","26.9","16.9","75"
"871","BBG","wet","10","15","1996","348"," 33","1","0","26.9","16.9","75"
"872","BBG","wet","10","15","1996","349"," 33","1","0","26.9","16.9","75"
"873","BBG","wet","10","15","1996","366"," 27","1","0","26.9","16.9","75"
"874","BBG","wet","10","22","1996","195"," 27","1","33","29.9","16.3","56"
"875","BBG","wet","10","22","1996","229"," 27","1","33","29.9","16.3","56"
"876","BBG","wet","10","22","1996","238"," 27","1","33","29.9","16.3","56"
"877","BBG","wet","10","22","1996","270"," 32","1","33","29.9","16.3","56"
"878","BBG","wet","10","22","1996","274"," 27","1","33","29.9","16.3","56"
"879","BBG","wet","10","22","1996","275"," 27","1","33","29.9","16.3","56"
"880","BBG","wet","10","22","1996","278"," 33","1","33","29.9","16.3","56"
"881","BBG","wet","10","22","1996","344"," 27","2","33","29.9","16.3","56"
"882","BBG","wet","10","22","1996","349"," 27","1","33","29.9","16.3","56"
"883","BBG","wet","10","29","1996","190"," 27","1","0.3","27.6","18.5","74"
"884","BBG","wet","10","29","1996","216"," 27","1","0.3","27.6","18.5","74"
"885","BBG","wet","10","29","1996","217","150","1","0.3","27.6","18.5","74"
"886","BBG","wet","10","29","1996","225","150","3","0.3","27.6","18.5","74"
"887","BBG","wet","10","29","1996","229"," 27","1","0.3","27.6","18.5","74"
"888","BBG","wet","10","29","1996","231","150","1","0.3","27.6","18.5","74"
"889","BBG","wet","10","29","1996","238"," 27","2","0.3","27.6","18.5","74"
"890","BBG","wet","10","29","1996","273"," 27","1","0.3","27.6","18.5","74"
"891","BBG","wet","10","29","1996","279","150","1","0.3","27.6","18.5","74"
"892","BBG","wet","10","29","1996","280"," 27","1","0.3","27.6","18.5","74"
"893","BBG","wet","10","29","1996","341","150","2","0.3","27.6","18.5","74"
"894","BBG","wet","10","29","1996","344"," 27","1","0.3","27.6","18.5","74"
"895","BBG","wet","10","29","1996","364"," 99","1","0.3","27.6","18.5","74"
"896","BBG","wet","10","29","1996","366"," 27","1","0.3","27.6","18.5","74"
"897","BBG","wet","11"," 5","1996","197","141","1","0","28.2","16.9","91"
"898","BBG","wet","11"," 5","1996","200","  7","1","0","28.2","16.9","91"
"899","BBG","wet","11"," 5","1996","217","150","1","0","28.2","16.9","91"
"900","BBG","wet","11"," 5","1996","222"," 27","1","0","28.2","16.9","91"
"901","BBG","wet","11"," 5","1996","222","141","1","0","28.2","16.9","91"
"902","BBG","wet","11"," 5","1996","236"," 27","1","0","28.2","16.9","91"
"903","BBG","wet","11"," 5","1996","239","141","1","0","28.2","16.9","91"
"904","BBG","wet","11"," 5","1996","275","141","1","0","28.2","16.9","91"
"905","BBG","wet","11"," 5","1996","276"," 27","1","0","28.2","16.9","91"
"906","BBG","wet","11"," 5","1996","278"," 27","2","0","28.2","16.9","91"
"907","BBG","wet","11"," 5","1996","279"," 27","3","0","28.2","16.9","91"
"908","BBG","wet","11"," 5","1996","289","  7","1","0","28.2","16.9","91"
"909","BBG","wet","11"," 5","1996","331","141","1","0","28.2","16.9","91"
"910","BBG","wet","11"," 5","1996","341","141","3","0","28.2","16.9","91"
"911","BBG","wet","11"," 5","1996","341","150","1","0","28.2","16.9","91"
"912","BBG","wet","11"," 5","1996","342"," 27","1","0","28.2","16.9","91"
"913","BBG","wet","11"," 5","1996","344"," 27","2","0","28.2","16.9","91"
"914","BBG","wet","11"," 5","1996","347"," 27","1","0","28.2","16.9","91"
"915","BBG","wet","11"," 5","1996","350"," 27","2","0","28.2","16.9","91"
"916","BBG","wet","11"," 5","1996","365"," 27","1","0","28.2","16.9","91"
"917","BBG","wet","11"," 5","1996","367"," 27","1","0","28.2","16.9","91"
"918","BBG","wet","11"," 5","1996","375","  2","1","0","28.2","16.9","91"
"919","BBG","wet","11"," 5","1996","378"," 33","1","0","28.2","16.9","91"
"920","BBG","wet","11"," 5","1996","378","152","2","0","28.2","16.9","91"
"921","BBG","wet","11","12","1996","185"," 27","2","0","31.4","15.4","46"
"922","BBG","wet","11","12","1996","191"," 27","1","0","31.4","15.4","46"
"923","BBG","wet","11","12","1996","193","105","1","0","31.4","15.4","46"
"924","BBG","wet","11","12","1996","194","143","1","0","31.4","15.4","46"
"925","BBG","wet","11","12","1996","195","116","1","0","31.4","15.4","46"
"926","BBG","wet","11","12","1996","196","105","1","0","31.4","15.4","46"
"927","BBG","wet","11","12","1996","196","143","1","0","31.4","15.4","46"
"928","BBG","wet","11","12","1996","204","105","4","0","31.4","15.4","46"
"929","BBG","wet","11","12","1996","206"," 27","1","0","31.4","15.4","46"
"930","BBG","wet","11","12","1996","216","105","2","0","31.4","15.4","46"
"931","BBG","wet","11","12","1996","222","105","2","0","31.4","15.4","46"
"932","BBG","wet","11","12","1996","222","152","1","0","31.4","15.4","46"
"933","BBG","wet","11","12","1996","224","141","1","0","31.4","15.4","46"
"934","BBG","wet","11","12","1996","229","141","1","0","31.4","15.4","46"
"935","BBG","wet","11","12","1996","238"," 27","1","0","31.4","15.4","46"
"936","BBG","wet","11","12","1996","238","141","1","0","31.4","15.4","46"
"937","BBG","wet","11","12","1996","239","105","1","0","31.4","15.4","46"
"938","BBG","wet","11","12","1996","239","141","1","0","31.4","15.4","46"
"939","BBG","wet","11","12","1996","241","141","1","0","31.4","15.4","46"
"940","BBG","wet","11","12","1996","247","143","1","0","31.4","15.4","46"
"941","BBG","wet","11","12","1996","248","143","1","0","31.4","15.4","46"
"942","BBG","wet","11","12","1996","256","141","1","0","31.4","15.4","46"
"943","BBG","wet","11","12","1996","258","105","1","0","31.4","15.4","46"
"944","BBG","wet","11","12","1996","275"," 27","1","0","31.4","15.4","46"
"945","BBG","wet","11","12","1996","275","141","1","0","31.4","15.4","46"
"946","BBG","wet","11","12","1996","276","143","1","0","31.4","15.4","46"
"947","BBG","wet","11","12","1996","277"," 27","1","0","31.4","15.4","46"
"948","BBG","wet","11","12","1996","277","141","1","0","31.4","15.4","46"
"949","BBG","wet","11","12","1996","279"," 27","2","0","31.4","15.4","46"
"950","BBG","wet","11","12","1996","318","105","1","0","31.4","15.4","46"
"951","BBG","wet","11","12","1996","342"," 27","1","0","31.4","15.4","46"
"952","BBG","wet","11","12","1996","344"," 27","2","0","31.4","15.4","46"
"953","BBG","wet","11","12","1996","348"," 27","2","0","31.4","15.4","46"
"954","BBG","wet","11","12","1996","362","105","3","0","31.4","15.4","46"
"955","BBG","wet","11","12","1996","362","116","2","0","31.4","15.4","46"
"956","BBG","wet","11","12","1996","363","105","1","0","31.4","15.4","46"
"957","BBG","wet","11","12","1996","364"," 27","2","0","31.4","15.4","46"
"958","BBG","wet","11","12","1996","364","141","1","0","31.4","15.4","46"
"959","BBG","wet","11","12","1996","369"," 27","1","0","31.4","15.4","46"
"960","BBG","wet","11","12","1996","377","105","1","0","31.4","15.4","46"
"961","BBG","wet","11","12","1996","377","143","1","0","31.4","15.4","46"
"962","BBG","wet","11","12","1996","380","143","1","0","31.4","15.4","46"
"963","BBG","wet","11","19","1996","191","105","1","13.1","25.6","18.5","88"
"964","BBG","wet","11","19","1996","257","105","1","13.1","25.6","18.5","88"
"965","BBG","wet","11","19","1996","265","105","1","13.1","25.6","18.5","88"
"966","BBG","wet","11","19","1996","269","168","1","13.1","25.6","18.5","88"
"967","BBG","wet","11","19","1996","293","105","1","13.1","25.6","18.5","88"
"968","BBG","wet","11","19","1996","302","105","1","13.1","25.6","18.5","88"
"969","BBG","wet","11","19","1996","362","105","3","13.1","25.6","18.5","88"
"970","BBG","wet","11","19","1996","376"," 58","1","13.1","25.6","18.5","88"
"971","BBG","wet","11","20","1996","217","143","1","11.2","28.4","18.4","73"
"972","BBG","wet","11","20","1996","248","143","2","11.2","28.4","18.4","73"
"973","BBG","wet","11","20","1996","277"," 27","1","11.2","28.4","18.4","73"
"974","BBG","wet","11","20","1996","342"," 27","1","11.2","28.4","18.4","73"
"975","BBG","wet","11","20","1996","343","143","1","11.2","28.4","18.4","73"
"976","BBG","wet","11","20","1996","344"," 27","1","11.2","28.4","18.4","73"
"977","BBG","wet","11","20","1996","344","143","1","11.2","28.4","18.4","73"
"978","BBG","wet","11","20","1996","364"," 27","3","11.2","28.4","18.4","73"
"979","BBG","wet","11","25","1996","184","133","1","11.6","27.4","14.5","58"
"980","BBG","wet","11","25","1996","194","179","2","11.6","27.4","14.5","58"
"981","BBG","wet","11","25","1996","195","143","1","11.6","27.4","14.5","58"
"982","BBG","wet","11","25","1996","197","132","1","11.6","27.4","14.5","58"
"983","BBG","wet","11","25","1996","216","168","1","11.6","27.4","14.5","58"
"984","BBG","wet","11","25","1996","217","150","1","11.6","27.4","14.5","58"
"985","BBG","wet","11","25","1996","250","179","1","11.6","27.4","14.5","58"
"986","BBG","wet","11","25","1996","276","125","1","11.6","27.4","14.5","58"
"987","BBG","wet","11","25","1996","276","143","1","11.6","27.4","14.5","58"
"988","BBG","wet","11","25","1996","364","125","1","11.6","27.4","14.5","58"
"989","BBG","wet","11","25","1996","366","179","1","11.6","27.4","14.5","58"
"990","BBG","wet","11","26","1996","187","125","1","0","29.5","15.6","55"
"991","BBG","wet","11","26","1996","195","125","1","0","29.5","15.6","55"
"992","BBG","wet","11","26","1996","196","125","2","0","29.5","15.6","55"
"993","BBG","wet","11","26","1996","202","125","1","0","29.5","15.6","55"
"994","BBG","wet","11","26","1996","203","125","1","0","29.5","15.6","55"
"995","BBG","wet","11","26","1996","204","125","1","0","29.5","15.6","55"
"996","BBG","wet","11","26","1996","213","125","1","0","29.5","15.6","55"
"997","BBG","wet","11","26","1996","216","125","8","0","29.5","15.6","55"
"998","BBG","wet","11","26","1996","277"," 19","1","0","29.5","15.6","55"
"999","BBG","wet","11","26","1996","279","125","1","0","29.5","15.6","55"
"1000","BBG","wet","11","26","1996","341","125","1","0","29.5","15.6","55"
"1001","BBG","wet","11","26","1996","350","125","1","0","29.5","15.6","55"
"1002","BBG","wet","11","28","1996","216","125","3","16.5","20.7","17.3","81"
"1003","BBG","wet","11","28","1996","225"," 27","1","16.5","20.7","17.3","81"
"1004","BBG","wet","11","28","1996","276","125","1","16.5","20.7","17.3","81"
"1005","BBG","wet","11","28","1996","277"," 27","1","16.5","20.7","17.3","81"
"1006","BBG","wet","11","28","1996","277","125","1","16.5","20.7","17.3","81"
"1007","BBG","wet","11","28","1996","279","125","1","16.5","20.7","17.3","81"
"1008","BBG","wet","12"," 2","1996","184","133","9","4.2","27.7","16.4","68"
"1009","BBG","wet","12"," 2","1996","196","125","1","4.2","27.7","16.4","68"
"1010","BBG","wet","12"," 2","1996","212","125","1","4.2","27.7","16.4","68"
"1011","BBG","wet","12"," 2","1996","216","125","6","4.2","27.7","16.4","68"
"1012","BBG","wet","12"," 2","1996","217","125","1","4.2","27.7","16.4","68"
"1013","BBG","wet","12"," 2","1996","217","143","1","4.2","27.7","16.4","68"
"1014","BBG","wet","12"," 2","1996","224","125","1","4.2","27.7","16.4","68"
"1015","BBG","wet","12"," 2","1996","250","107","1","4.2","27.7","16.4","68"
"1016","BBG","wet","12"," 2","1996","277","125","1","4.2","27.7","16.4","68"
"1017","BBG","wet","12"," 2","1996","296","125","1","4.2","27.7","16.4","68"
"1018","BBG","wet","12"," 2","1996","296","133","1","4.2","27.7","16.4","68"
"1019","BBG","wet","12"," 2","1996","341","125","2","4.2","27.7","16.4","68"
"1020","BBG","wet","12"," 2","1996","346","133","1","4.2","27.7","16.4","68"
"1021","BBG","wet","12"," 2","1996","350","133","1","4.2","27.7","16.4","68"
"1022","BBG","wet","12"," 2","1996","352","133","1","4.2","27.7","16.4","68"
"1023","BBG","wet","12"," 2","1996","378","107","1","4.2","27.7","16.4","68"
"1024","BBG","wet","12"," 2","1996","378","133","1","4.2","27.7","16.4","68"
"1025","BBG","wet","12"," 2","1996","378","143","1","4.2","27.7","16.4","68"
"1026","BBG","wet","12","10","1996","190"," 54","1","24.2","29.6","15.7","59"
"1027","BBG","wet","12","10","1996","194"," 54","1","24.2","29.6","15.7","59"
"1028","BBG","wet","12","10","1996","195","125","3","24.2","29.6","15.7","59"
"1029","BBG","wet","12","10","1996","197","125","2","24.2","29.6","15.7","59"
"1030","BBG","wet","12","10","1996","201","125","1","24.2","29.6","15.7","59"
"1031","BBG","wet","12","10","1996","202","125","1","24.2","29.6","15.7","59"
"1032","BBG","wet","12","10","1996","203","125","4","24.2","29.6","15.7","59"
"1033","BBG","wet","12","10","1996","205","125","1","24.2","29.6","15.7","59"
"1034","BBG","wet","12","10","1996","208","125","1","24.2","29.6","15.7","59"
"1035","BBG","wet","12","10","1996","212","125","2","24.2","29.6","15.7","59"
"1036","BBG","wet","12","10","1996","213","125","3","24.2","29.6","15.7","59"
"1037","BBG","wet","12","10","1996","214","125","4","24.2","29.6","15.7","59"
"1038","BBG","wet","12","10","1996","224","104","1","24.2","29.6","15.7","59"
"1039","BBG","wet","12","10","1996","247","  8","1","24.2","29.6","15.7","59"
"1040","BBG","wet","12","10","1996","248","125","1","24.2","29.6","15.7","59"
"1041","BBG","wet","12","10","1996","250","129","1","24.2","29.6","15.7","59"
"1042","BBG","wet","12","10","1996","252","125","1","24.2","29.6","15.7","59"
"1043","BBG","wet","12","10","1996","253"," 69","1","24.2","29.6","15.7","59"
"1044","BBG","wet","12","10","1996","254"," 91","1","24.2","29.6","15.7","59"
"1045","BBG","wet","12","10","1996","279","125","1","24.2","29.6","15.7","59"
"1046","BBG","wet","12","10","1996","284","125","1","24.2","29.6","15.7","59"
"1047","BBG","wet","12","10","1996","284","130","1","24.2","29.6","15.7","59"
"1048","BBG","wet","12","10","1996","289"," 22","1","24.2","29.6","15.7","59"
"1049","BBG","wet","12","10","1996","289","125","1","24.2","29.6","15.7","59"
"1050","BBG","wet","12","10","1996","290","  8","1","24.2","29.6","15.7","59"
"1051","BBG","wet","12","10","1996","290","125","1","24.2","29.6","15.7","59"
"1052","BBG","wet","12","10","1996","290","168","1","24.2","29.6","15.7","59"
"1053","BBG","wet","12","10","1996","291","125","1","24.2","29.6","15.7","59"
"1054","BBG","wet","12","10","1996","311"," 69","1","24.2","29.6","15.7","59"
"1055","BBG","wet","12","10","1996","318","168","1","24.2","29.6","15.7","59"
"1056","BBG","wet","12","10","1996","327"," 91","1","24.2","29.6","15.7","59"
"1057","BBG","wet","12","10","1996","341","125","2","24.2","29.6","15.7","59"
"1058","BBG","wet","12","10","1996","348"," 92","1","24.2","29.6","15.7","59"
"1059","BBG","wet","12","10","1996","348","125","2","24.2","29.6","15.7","59"
"1060","BBG","wet","12","10","1996","350"," 22","1","24.2","29.6","15.7","59"
"1061","BBG","wet","12","10","1996","350","125","1","24.2","29.6","15.7","59"
"1062","BBG","wet","12","10","1996","355","125","1","24.2","29.6","15.7","59"
"1063","BBG","wet","12","10","1996","356","125","1","24.2","29.6","15.7","59"
"1064","BBG","wet","12","10","1996","364"," 69","1","24.2","29.6","15.7","59"
"1065","BBG","wet","12","10","1996","364","142","1","24.2","29.6","15.7","59"
"1066","BBG","wet","12","10","1996","375"," 13","1","24.2","29.6","15.7","59"
"1067","BBG","wet","12","10","1996","378"," 91","1","24.2","29.6","15.7","59"
"1068","BBG","wet","12","10","1996","378","125","1","24.2","29.6","15.7","59"
"1069","BBG","wet","12","10","1996","380","125","1","24.2","29.6","15.7","59"
"1070","BBG","wet","12","10","1996","386","125","2","24.2","29.6","15.7","59"
"1071","BBG","wet","12","12","1996","230","178","1","31.3","25.9","17.4","72"
"1072","BBG","wet","12","12","1996","277","178","2","31.3","25.9","17.4","72"
