"","System","Season","Month","Day","Year","Bee","Plant","Visits","Precip","Tmax","Tmin","Humid"
"679","BBG","wet","10"," 4","1996","335"," 80; 80; 80; 80","4","0","30.7","15.3","56"
"680","BBG","wet","10"," 4","1996","336"," 80","1","0","30.7","15.3","56"
"681","BBG","wet","10"," 4","1996","337"," 80","1","0","30.7","15.3","56"
"682","BBG","wet","10"," 4","1996","344"," 33","1","0","30.7","15.3","56"
"683","BBG","wet","10"," 4","1996","350"," 80","1","0","30.7","15.3","56"
"684","BBG","wet","10"," 4","1996","367"," 80","1","0","30.7","15.3","56"
"685","BBG","wet","10"," 4","1996","378"," 39; 39; 39; 39; 39","5","0","30.7","15.3","56"
"686","BBG","wet","10"," 4","1996","379"," 80; 80; 80; 80; 80","5","0","30.7","15.3","56"
"687","BBG","wet","10"," 8","1996","216"," 23","1","3.6","29.6","15.9","59"
"688","BBG","wet","10"," 8","1996","292"," 97","1","3.6","29.6","15.9","59"
"689","BBG","wet","10"," 8","1996","325"," 23","1","3.6","29.6","15.9","59"
"690","BBG","wet","10"," 8","1996","341"," 97","1","3.6","29.6","15.9","59"
"691","BBG","wet","10"," 8","1996","362"," 23","1","3.6","29.6","15.9","59"
"692","BBG","wet","10","15","1996","194"," 27","1","0","26.9","16.9","75"
"693","BBG","wet","10","15","1996","195"," 27","1","0","26.9","16.9","75"
"694","BBG","wet","10","15","1996","199"," 33","1","0","26.9","16.9","75"
"695","BBG","wet","10","15","1996","222"," 27","1","0","26.9","16.9","75"
"696","BBG","wet","10","15","1996","224"," 32","1","0","26.9","16.9","75"
"697","BBG","wet","10","15","1996","238"," 27; 27; 33","3","0","26.9","16.9","75"
"698","BBG","wet","10","15","1996","241"," 27","1","0","26.9","16.9","75"
"699","BBG","wet","10","15","1996","278"," 27; 27","2","0","26.9","16.9","75"
"700","BBG","wet","10","15","1996","279"," 27","1","0","26.9","16.9","75"
"701","BBG","wet","10","15","1996","284","  2;  2;  2","3","0","26.9","16.9","75"
"702","BBG","wet","10","15","1996","341","163","1","0","26.9","16.9","75"
"703","BBG","wet","10","15","1996","344"," 27; 27; 27; 27; 27; 27; 27; 27","8","0","26.9","16.9","75"
"704","BBG","wet","10","15","1996","348"," 27; 33","2","0","26.9","16.9","75"
"705","BBG","wet","10","15","1996","349"," 33","1","0","26.9","16.9","75"
"706","BBG","wet","10","15","1996","366"," 27","1","0","26.9","16.9","75"
"707","BBG","wet","10","22","1996","195"," 27","1","33","29.9","16.3","56"
"708","BBG","wet","10","22","1996","229"," 27","1","33","29.9","16.3","56"
"709","BBG","wet","10","22","1996","238"," 27","1","33","29.9","16.3","56"
"710","BBG","wet","10","22","1996","270"," 32","1","33","29.9","16.3","56"
"711","BBG","wet","10","22","1996","274"," 27","1","33","29.9","16.3","56"
"712","BBG","wet","10","22","1996","275"," 27","1","33","29.9","16.3","56"
"713","BBG","wet","10","22","1996","278"," 33","1","33","29.9","16.3","56"
"714","BBG","wet","10","22","1996","344"," 27; 27","2","33","29.9","16.3","56"
"715","BBG","wet","10","22","1996","349"," 27","1","33","29.9","16.3","56"
"716","BBG","wet","10","29","1996","190"," 27","1","0.3","27.6","18.5","74"
"717","BBG","wet","10","29","1996","216"," 27","1","0.3","27.6","18.5","74"
"718","BBG","wet","10","29","1996","217","150","1","0.3","27.6","18.5","74"
"719","BBG","wet","10","29","1996","225","150;150;150","3","0.3","27.6","18.5","74"
"720","BBG","wet","10","29","1996","229"," 27","1","0.3","27.6","18.5","74"
"721","BBG","wet","10","29","1996","231","150","1","0.3","27.6","18.5","74"
"722","BBG","wet","10","29","1996","238"," 27; 27","2","0.3","27.6","18.5","74"
"723","BBG","wet","10","29","1996","273"," 27","1","0.3","27.6","18.5","74"
"724","BBG","wet","10","29","1996","279","150","1","0.3","27.6","18.5","74"
"725","BBG","wet","10","29","1996","280"," 27","1","0.3","27.6","18.5","74"
"726","BBG","wet","10","29","1996","341","150;150","2","0.3","27.6","18.5","74"
"727","BBG","wet","10","29","1996","344"," 27","1","0.3","27.6","18.5","74"
"728","BBG","wet","10","29","1996","364"," 99","1","0.3","27.6","18.5","74"
"729","BBG","wet","10","29","1996","366"," 27","1","0.3","27.6","18.5","74"
"730","BBG","wet","11"," 5","1996","197","141","1","0","28.2","16.9","91"
"731","BBG","wet","11"," 5","1996","200","  7","1","0","28.2","16.9","91"
"732","BBG","wet","11"," 5","1996","217","150","1","0","28.2","16.9","91"
"733","BBG","wet","11"," 5","1996","222"," 27;141","2","0","28.2","16.9","91"
"734","BBG","wet","11"," 5","1996","236"," 27","1","0","28.2","16.9","91"
"735","BBG","wet","11"," 5","1996","239","141","1","0","28.2","16.9","91"
"736","BBG","wet","11"," 5","1996","275","141","1","0","28.2","16.9","91"
"737","BBG","wet","11"," 5","1996","276"," 27","1","0","28.2","16.9","91"
"738","BBG","wet","11"," 5","1996","278"," 27; 27","2","0","28.2","16.9","91"
"739","BBG","wet","11"," 5","1996","279"," 27; 27; 27","3","0","28.2","16.9","91"
"740","BBG","wet","11"," 5","1996","289","  7","1","0","28.2","16.9","91"
"741","BBG","wet","11"," 5","1996","331","141","1","0","28.2","16.9","91"
"742","BBG","wet","11"," 5","1996","341","141;141;141;150","4","0","28.2","16.9","91"
"743","BBG","wet","11"," 5","1996","342"," 27","1","0","28.2","16.9","91"
"744","BBG","wet","11"," 5","1996","344"," 27; 27","2","0","28.2","16.9","91"
"745","BBG","wet","11"," 5","1996","347"," 27","1","0","28.2","16.9","91"
"746","BBG","wet","11"," 5","1996","350"," 27; 27","2","0","28.2","16.9","91"
"747","BBG","wet","11"," 5","1996","365"," 27","1","0","28.2","16.9","91"
"748","BBG","wet","11"," 5","1996","367"," 27","1","0","28.2","16.9","91"
"749","BBG","wet","11"," 5","1996","375","  2","1","0","28.2","16.9","91"
"750","BBG","wet","11"," 5","1996","378"," 33;152;152","3","0","28.2","16.9","91"
"751","BBG","wet","11","12","1996","185"," 27; 27","2","0","31.4","15.4","46"
"752","BBG","wet","11","12","1996","191"," 27","1","0","31.4","15.4","46"
"753","BBG","wet","11","12","1996","193","105","1","0","31.4","15.4","46"
"754","BBG","wet","11","12","1996","194","143","1","0","31.4","15.4","46"
"755","BBG","wet","11","12","1996","195","116","1","0","31.4","15.4","46"
"756","BBG","wet","11","12","1996","196","105;143","2","0","31.4","15.4","46"
"757","BBG","wet","11","12","1996","204","105;105;105;105","4","0","31.4","15.4","46"
"758","BBG","wet","11","12","1996","206"," 27","1","0","31.4","15.4","46"
"759","BBG","wet","11","12","1996","216","105;105","2","0","31.4","15.4","46"
"760","BBG","wet","11","12","1996","222","105;105;152","3","0","31.4","15.4","46"
"761","BBG","wet","11","12","1996","224","141","1","0","31.4","15.4","46"
"762","BBG","wet","11","12","1996","229","141","1","0","31.4","15.4","46"
"763","BBG","wet","11","12","1996","238"," 27;141","2","0","31.4","15.4","46"
"764","BBG","wet","11","12","1996","239","105;141","2","0","31.4","15.4","46"
"765","BBG","wet","11","12","1996","241","141","1","0","31.4","15.4","46"
"766","BBG","wet","11","12","1996","247","143","1","0","31.4","15.4","46"
"767","BBG","wet","11","12","1996","248","143","1","0","31.4","15.4","46"
"768","BBG","wet","11","12","1996","256","141","1","0","31.4","15.4","46"
"769","BBG","wet","11","12","1996","258","105","1","0","31.4","15.4","46"
"770","BBG","wet","11","12","1996","275"," 27;141","2","0","31.4","15.4","46"
"771","BBG","wet","11","12","1996","276","143","1","0","31.4","15.4","46"
"772","BBG","wet","11","12","1996","277"," 27;141","2","0","31.4","15.4","46"
"773","BBG","wet","11","12","1996","279"," 27; 27","2","0","31.4","15.4","46"
"774","BBG","wet","11","12","1996","318","105","1","0","31.4","15.4","46"
"775","BBG","wet","11","12","1996","342"," 27","1","0","31.4","15.4","46"
"776","BBG","wet","11","12","1996","344"," 27; 27","2","0","31.4","15.4","46"
"777","BBG","wet","11","12","1996","348"," 27; 27","2","0","31.4","15.4","46"
"778","BBG","wet","11","12","1996","362","105;105;105;116;116","5","0","31.4","15.4","46"
"779","BBG","wet","11","12","1996","363","105","1","0","31.4","15.4","46"
"780","BBG","wet","11","12","1996","364"," 27; 27;141","3","0","31.4","15.4","46"
"781","BBG","wet","11","12","1996","369"," 27","1","0","31.4","15.4","46"
"782","BBG","wet","11","12","1996","377","105;143","2","0","31.4","15.4","46"
"783","BBG","wet","11","12","1996","380","143","1","0","31.4","15.4","46"
"784","BBG","wet","11","19","1996","191","105","1","13.1","25.6","18.5","88"
"785","BBG","wet","11","19","1996","257","105","1","13.1","25.6","18.5","88"
"786","BBG","wet","11","19","1996","265","105","1","13.1","25.6","18.5","88"
"787","BBG","wet","11","19","1996","269","168","1","13.1","25.6","18.5","88"
"788","BBG","wet","11","19","1996","293","105","1","13.1","25.6","18.5","88"
"789","BBG","wet","11","19","1996","302","105","1","13.1","25.6","18.5","88"
"790","BBG","wet","11","19","1996","362","105;105;105","3","13.1","25.6","18.5","88"
"791","BBG","wet","11","19","1996","376"," 58","1","13.1","25.6","18.5","88"
"792","BBG","wet","11","20","1996","217","143","1","11.2","28.4","18.4","73"
"793","BBG","wet","11","20","1996","248","143;143","2","11.2","28.4","18.4","73"
"794","BBG","wet","11","20","1996","277"," 27","1","11.2","28.4","18.4","73"
"795","BBG","wet","11","20","1996","342"," 27","1","11.2","28.4","18.4","73"
"796","BBG","wet","11","20","1996","343","143","1","11.2","28.4","18.4","73"
"797","BBG","wet","11","20","1996","344"," 27;143","2","11.2","28.4","18.4","73"
"798","BBG","wet","11","20","1996","364"," 27; 27; 27","3","11.2","28.4","18.4","73"
"799","BBG","wet","11","25","1996","184","133","1","11.6","27.4","14.5","58"
"800","BBG","wet","11","25","1996","194","179;179","2","11.6","27.4","14.5","58"
"801","BBG","wet","11","25","1996","195","143","1","11.6","27.4","14.5","58"
"802","BBG","wet","11","25","1996","197","132","1","11.6","27.4","14.5","58"
"803","BBG","wet","11","25","1996","216","168","1","11.6","27.4","14.5","58"
"804","BBG","wet","11","25","1996","217","150","1","11.6","27.4","14.5","58"
"805","BBG","wet","11","25","1996","250","179","1","11.6","27.4","14.5","58"
"806","BBG","wet","11","25","1996","276","125;143","2","11.6","27.4","14.5","58"
"807","BBG","wet","11","25","1996","364","125","1","11.6","27.4","14.5","58"
"808","BBG","wet","11","25","1996","366","179","1","11.6","27.4","14.5","58"
"809","BBG","wet","11","26","1996","187","125","1","0","29.5","15.6","55"
"810","BBG","wet","11","26","1996","195","125","1","0","29.5","15.6","55"
"811","BBG","wet","11","26","1996","196","125;125","2","0","29.5","15.6","55"
"812","BBG","wet","11","26","1996","202","125","1","0","29.5","15.6","55"
"813","BBG","wet","11","26","1996","203","125","1","0","29.5","15.6","55"
"814","BBG","wet","11","26","1996","204","125","1","0","29.5","15.6","55"
"815","BBG","wet","11","26","1996","213","125","1","0","29.5","15.6","55"
"816","BBG","wet","11","26","1996","216","125;125;125;125;125;125;125;125","8","0","29.5","15.6","55"
"817","BBG","wet","11","26","1996","277"," 19","1","0","29.5","15.6","55"
"818","BBG","wet","11","26","1996","279","125","1","0","29.5","15.6","55"
"819","BBG","wet","11","26","1996","341","125","1","0","29.5","15.6","55"
"820","BBG","wet","11","26","1996","350","125","1","0","29.5","15.6","55"
"821","BBG","wet","11","28","1996","216","125;125;125","3","16.5","20.7","17.3","81"
"822","BBG","wet","11","28","1996","225"," 27","1","16.5","20.7","17.3","81"
"823","BBG","wet","11","28","1996","276","125","1","16.5","20.7","17.3","81"
"824","BBG","wet","11","28","1996","277"," 27;125","2","16.5","20.7","17.3","81"
"825","BBG","wet","11","28","1996","279","125","1","16.5","20.7","17.3","81"
"826","BBG","wet","12"," 2","1996","184","133;133;133;133;133;133;133;133;133","9","4.2","27.7","16.4","68"
"827","BBG","wet","12"," 2","1996","196","125","1","4.2","27.7","16.4","68"
"828","BBG","wet","12"," 2","1996","212","125","1","4.2","27.7","16.4","68"
"829","BBG","wet","12"," 2","1996","216","125;125;125;125;125;125","6","4.2","27.7","16.4","68"
"830","BBG","wet","12"," 2","1996","217","125;143","2","4.2","27.7","16.4","68"
"831","BBG","wet","12"," 2","1996","224","125","1","4.2","27.7","16.4","68"
"832","BBG","wet","12"," 2","1996","250","107","1","4.2","27.7","16.4","68"
"833","BBG","wet","12"," 2","1996","277","125","1","4.2","27.7","16.4","68"
"834","BBG","wet","12"," 2","1996","296","125;133","2","4.2","27.7","16.4","68"
"835","BBG","wet","12"," 2","1996","341","125;125","2","4.2","27.7","16.4","68"
"836","BBG","wet","12"," 2","1996","346","133","1","4.2","27.7","16.4","68"
"837","BBG","wet","12"," 2","1996","350","133","1","4.2","27.7","16.4","68"
"838","BBG","wet","12"," 2","1996","352","133","1","4.2","27.7","16.4","68"
"839","BBG","wet","12"," 2","1996","378","107;133;143","3","4.2","27.7","16.4","68"
"840","BBG","wet","12","10","1996","190"," 54","1","24.2","29.6","15.7","59"
"841","BBG","wet","12","10","1996","194"," 54","1","24.2","29.6","15.7","59"
"842","BBG","wet","12","10","1996","195","125;125;125","3","24.2","29.6","15.7","59"
"843","BBG","wet","12","10","1996","197","125;125","2","24.2","29.6","15.7","59"
"844","BBG","wet","12","10","1996","201","125","1","24.2","29.6","15.7","59"
"845","BBG","wet","12","10","1996","202","125","1","24.2","29.6","15.7","59"
"846","BBG","wet","12","10","1996","203","125;125;125;125","4","24.2","29.6","15.7","59"
"847","BBG","wet","12","10","1996","205","125","1","24.2","29.6","15.7","59"
"848","BBG","wet","12","10","1996","208","125","1","24.2","29.6","15.7","59"
"849","BBG","wet","12","10","1996","212","125;125","2","24.2","29.6","15.7","59"
"850","BBG","wet","12","10","1996","213","125;125;125","3","24.2","29.6","15.7","59"
"851","BBG","wet","12","10","1996","214","125;125;125;125","4","24.2","29.6","15.7","59"
"852","BBG","wet","12","10","1996","224","104","1","24.2","29.6","15.7","59"
"853","BBG","wet","12","10","1996","247","  8","1","24.2","29.6","15.7","59"
"854","BBG","wet","12","10","1996","248","125","1","24.2","29.6","15.7","59"
"855","BBG","wet","12","10","1996","250","129","1","24.2","29.6","15.7","59"
"856","BBG","wet","12","10","1996","252","125","1","24.2","29.6","15.7","59"
"857","BBG","wet","12","10","1996","253"," 69","1","24.2","29.6","15.7","59"
"858","BBG","wet","12","10","1996","254"," 91","1","24.2","29.6","15.7","59"
"859","BBG","wet","12","10","1996","279","125","1","24.2","29.6","15.7","59"
"860","BBG","wet","12","10","1996","284","125;130","2","24.2","29.6","15.7","59"
"861","BBG","wet","12","10","1996","289"," 22;125","2","24.2","29.6","15.7","59"
"862","BBG","wet","12","10","1996","290","  8;125;168","3","24.2","29.6","15.7","59"
"863","BBG","wet","12","10","1996","291","125","1","24.2","29.6","15.7","59"
"864","BBG","wet","12","10","1996","311"," 69","1","24.2","29.6","15.7","59"
"865","BBG","wet","12","10","1996","318","168","1","24.2","29.6","15.7","59"
"866","BBG","wet","12","10","1996","327"," 91","1","24.2","29.6","15.7","59"
"867","BBG","wet","12","10","1996","341","125;125","2","24.2","29.6","15.7","59"
"868","BBG","wet","12","10","1996","348"," 92;125;125","3","24.2","29.6","15.7","59"
"869","BBG","wet","12","10","1996","350"," 22;125","2","24.2","29.6","15.7","59"
"870","BBG","wet","12","10","1996","355","125","1","24.2","29.6","15.7","59"
"871","BBG","wet","12","10","1996","356","125","1","24.2","29.6","15.7","59"
"872","BBG","wet","12","10","1996","364"," 69;142","2","24.2","29.6","15.7","59"
"873","BBG","wet","12","10","1996","375"," 13","1","24.2","29.6","15.7","59"
"874","BBG","wet","12","10","1996","378"," 91;125","2","24.2","29.6","15.7","59"
"875","BBG","wet","12","10","1996","380","125","1","24.2","29.6","15.7","59"
"876","BBG","wet","12","10","1996","386","125;125","2","24.2","29.6","15.7","59"
"877","BBG","wet","12","12","1996","230","178","1","31.3","25.9","17.4","72"
"878","BBG","wet","12","12","1996","277","178;178","2","31.3","25.9","17.4","72"
"879","BBG","wet","12","12","1996","279","125","1","31.3","25.9","17.4","72"
"880","BBG","wet","12","12","1996","287","143","1","31.3","25.9","17.4","72"
"881","BBG","wet","12","12","1996","289","143","1","31.3","25.9","17.4","72"
"882","BBG","wet","12","12","1996","315","133","1","31.3","25.9","17.4","72"
"883","BBG","wet","12","12","1996","324","133","1","31.3","25.9","17.4","72"
"884","BBG","wet","12","12","1996","378","178","1","31.3","25.9","17.4","72"
"885","BBG","wet","12","17","1996","195","125","1","0","30.6","17.3","49"
"886","BBG","wet","12","17","1996","200"," 31","1","0","30.6","17.3","49"
"887","BBG","wet","12","17","1996","205","105","1","0","30.6","17.3","49"
"888","BBG","wet","12","17","1996","217","143;150;105","3","0","30.6","17.3","49"
"889","BBG","wet","12","17","1996","248","133","1","0","30.6","17.3","49"
"890","BBG","wet","12","17","1996","249","107","1","0","30.6","17.3","49"
"891","BBG","wet","12","17","1996","252","107","1","0","30.6","17.3","49"
"892","BBG","wet","12","17","1996","275"," 31","1","0","30.6","17.3","49"
"893","BBG","wet","12","17","1996","276"," 31; 31; 31; 31; 31","5","0","30.6","17.3","49"
"894","BBG","wet","12","17","1996","278"," 31","1","0","30.6","17.3","49"
"895","BBG","wet","12","17","1996","279"," 31","1","0","30.6","17.3","49"
"896","BBG","wet","12","17","1996","290","150","1","0","30.6","17.3","49"
"897","BBG","wet","12","17","1996","312","105","1","0","30.6","17.3","49"
"898","BBG","wet","12","17","1996","325","125;133;143","3","0","30.6","17.3","49"
"899","BBG","wet","12","17","1996","341","150;150","2","0","30.6","17.3","49"
"900","BBG","wet","12","17","1996","344"," 31; 31; 31","3","0","30.6","17.3","49"
"901","BBG","wet","12","17","1996","355","125","1","0","30.6","17.3","49"
"902","BBG","wet","12","17","1996","364","125;125","2","0","30.6","17.3","49"
"903","BBG","wet","12","17","1996","385","150","1","0","30.6","17.3","49"
"904","BBG","wet"," 1"," 7","1997","190","168","1","6.8","28.4","18.6","73"
"905","BBG","wet"," 1"," 7","1997","194","180","1","6.8","28.4","18.6","73"
"906","BBG","wet"," 1"," 7","1997","196","168","1","6.8","28.4","18.6","73"
"907","BBG","wet"," 1"," 7","1997","216","151","1","6.8","28.4","18.6","73"
"908","BBG","wet"," 1"," 7","1997","250","107","1","6.8","28.4","18.6","73"
"909","BBG","wet"," 1"," 7","1997","289","138","1","6.8","28.4","18.6","73"
"910","BBG","wet"," 1"," 7","1997","341","130;151","2","6.8","28.4","18.6","73"
"911","BBG","wet"," 1","10","1997","195","180;180","2","28.4","27.9","16.7","73"
"912","BBG","wet"," 1","10","1997","196","180","1","28.4","27.9","16.7","73"
"913","BBG","wet"," 1","10","1997","197","180;180","2","28.4","27.9","16.7","73"
"914","BBG","wet"," 1","10","1997","202","180","1","28.4","27.9","16.7","73"
"915","BBG","wet"," 1","10","1997","364","138","1","28.4","27.9","16.7","73"
"916","BBG","wet"," 1","15","1997","247"," 26","1","15","28.3","17.6","78"
"917","BBG","wet"," 1","15","1997","362"," 26","1","15","28.3","17.6","78"
"918","BBG","wet"," 1","15","1997","367"," 13","1","15","28.3","17.6","78"
"919","BBG","wet"," 1","15","1997","372","150","1","15","28.3","17.6","78"
"920","BBG","wet"," 1","15","1997","375","130","1","15","28.3","17.6","78"
"921","BBG","wet"," 1","15","1997","378","167;167","2","15","28.3","17.6","78"
"922","BBG","wet"," 1","16","1997","190","180","1","0.2","24.7","15.7","71"
"923","BBG","wet"," 1","16","1997","194","180;180;180","3","0.2","24.7","15.7","71"
"924","BBG","wet"," 1","16","1997","195","180","1","0.2","24.7","15.7","71"
"925","BBG","wet"," 1","16","1997","196","180;180","2","0.2","24.7","15.7","71"
"926","BBG","wet"," 1","16","1997","225","150","1","0.2","24.7","15.7","71"
"927","BBG","wet"," 1","16","1997","278","150","1","0.2","24.7","15.7","71"
"928","BBG","wet"," 1","16","1997","313","134","1","0.2","24.7","15.7","71"
"929","BBG","wet"," 1","16","1997","358","130","1","0.2","24.7","15.7","71"
"930","BBG","wet"," 1","16","1997","387","150","1","0.2","24.7","15.7","71"
"931","BBG","wet"," 1","23","1997","194","131","1","1.4","25.6","15.4","74"
"932","BBG","wet"," 1","23","1997","196","131","1","1.4","25.6","15.4","74"
"933","BBG","wet"," 1","23","1997","217","151","1","1.4","25.6","15.4","74"
"934","BBG","wet"," 1","23","1997","216"," 43; 45; 45;151","4","1.4","25.6","15.4","74"
"935","BBG","wet"," 1","23","1997","225","150;130","2","1.4","25.6","15.4","74"
"936","BBG","wet"," 1","23","1997","244"," 15","1","1.4","25.6","15.4","74"
"937","BBG","wet"," 1","23","1997","269","174","1","1.4","25.6","15.4","74"
"938","BBG","wet"," 1","23","1997","281"," 43;130","2","1.4","25.6","15.4","74"
"939","BBG","wet"," 1","23","1997","283","135","1","1.4","25.6","15.4","74"
"940","BBG","wet"," 1","23","1997","323"," 49; 49;174","3","1.4","25.6","15.4","74"
"941","BBG","wet"," 1","23","1997","341"," 45;130","2","1.4","25.6","15.4","74"
"942","BBG","wet"," 1","23","1997","364"," 59; 59; 59; 59","4","1.4","25.6","15.4","74"
"943","BBG","wet"," 1","23","1997","378","131;155;155;155;155;155;155","7","1.4","25.6","15.4","74"
"944","BBG","wet"," 1","23","1997","382"," 49","1","1.4","25.6","15.4","74"
"945","BBG","wet"," 1","28","1997","188","164","1","2.4","25.3","17.3","82"
"946","BBG","wet"," 1","28","1997","203"," 34","1","2.4","25.3","17.3","82"
"947","BBG","wet"," 1","28","1997","209"," 88","1","2.4","25.3","17.3","82"
"948","BBG","wet"," 1","28","1997","216"," 34; 70","2","2.4","25.3","17.3","82"
"949","BBG","wet"," 1","28","1997","221","130","1","2.4","25.3","17.3","82"
"950","BBG","wet"," 1","28","1997","250"," 78","1","2.4","25.3","17.3","82"
"951","BBG","wet"," 1","28","1997","252","145;164;164","3","2.4","25.3","17.3","82"
"952","BBG","wet"," 1","28","1997","276"," 16","1","2.4","25.3","17.3","82"
"953","BBG","wet"," 1","28","1997","279"," 48;130","2","2.4","25.3","17.3","82"
"954","BBG","wet"," 1","28","1997","281","147","1","2.4","25.3","17.3","82"
"955","BBG","wet"," 1","28","1997","378"," 59;145","2","2.4","25.3","17.3","82"
"956","BBG","wet"," 1","28","1997","380"," 20","1","2.4","25.3","17.3","82"
"957","BBG","wet"," 1","28","1997","381"," 34","1","2.4","25.3","17.3","82"
"958","BBG","wet"," 1","28","1997","387"," 20","1","2.4","25.3","17.3","82"
"959","BBG","wet"," 1","30","1997","225","150","1","4.9","25.3","17","81"
"960","BBG","wet"," 1","30","1997","278","150","1","4.9","25.3","17","81"
"961","BBG","wet"," 1","30","1997","357"," 54","1","4.9","25.3","17","81"
"962","BBG","wet"," 2"," 4","1997","186","147","1","21.6","25.3","19.9","71"
"963","BBG","wet"," 2"," 4","1997","195"," 43","1","21.6","25.3","19.9","71"
"964","BBG","wet"," 2"," 4","1997","200","151","1","21.6","25.3","19.9","71"
"965","BBG","wet"," 2"," 4","1997","216"," 16","1","21.6","25.3","19.9","71"
"966","BBG","wet"," 2"," 4","1997","323","151;151","2","21.6","25.3","19.9","71"
"967","BBG","wet"," 2"," 4","1997","350"," 43;148","2","21.6","25.3","19.9","71"
"968","BBG","wet"," 2"," 4","1997","355","151","1","21.6","25.3","19.9","71"
"969","BBG","wet"," 2"," 4","1997","364"," 16; 16;164","3","21.6","25.3","19.9","71"
"970","BBG","wet"," 2"," 4","1997","375","152","1","21.6","25.3","19.9","71"
"971","BBG","wet"," 2"," 5","1997","361","  9","1","0","27.2","18.5","70"
"972","BBG","wet"," 2"," 5","1997","375"," 59;117","2","0","27.2","18.5","70"
"973","BBG","wet"," 2"," 5","1997","378"," 22; 22; 22; 59;117;117;117;117;117;130","10","0","27.2","18.5","70"
"974","BBG","wet"," 2"," 6","1997","194","180;180","2","0","27.9","16","73"
"975","BBG","wet"," 2"," 6","1997","195","180","1","0","27.9","16","73"
"976","BBG","wet"," 2"," 6","1997","225","150","1","0","27.9","16","73"
"977","BBG","wet"," 2"," 6","1997","250"," 90","1","0","27.9","16","73"
"978","BBG","wet"," 2"," 6","1997","252"," 90","1","0","27.9","16","73"
"979","BBG","wet"," 2"," 6","1997","277","150","1","0","27.9","16","73"
"980","BBG","wet"," 2"," 6","1997","285","150","1","0","27.9","16","73"
"981","BBG","wet"," 2"," 6","1997","327"," 90","1","0","27.9","16","73"
"982","BBG","wet"," 2"," 6","1997","356","150","1","0","27.9","16","73"
"983","BBG","wet"," 2"," 6","1997","373"," 90","1","0","27.9","16","73"
"984","BBG","wet"," 2"," 6","1997","378"," 71; 71;167;167","4","0","27.9","16","73"
"985","BBG","wet"," 2","13","1997","195","180;180;180;180","4","0.7","28.3","14.6","67"
"986","BBG","wet"," 2","13","1997","196","180","1","0.7","28.3","14.6","67"
"987","BBG","wet"," 2","13","1997","235"," 16","1","0.7","28.3","14.6","67"
"988","BBG","wet"," 2","13","1997","249","180","1","0.7","28.3","14.6","67"
"989","BBG","wet"," 2","13","1997","252","180","1","0.7","28.3","14.6","67"
"990","BBG","wet"," 2","13","1997","278"," 16","1","0.7","28.3","14.6","67"
"991","BBG","wet"," 2","13","1997","339","180","1","0.7","28.3","14.6","67"
"992","BBG","wet"," 2","13","1997","350","180","1","0.7","28.3","14.6","67"
"993","BBG","wet"," 2","13","1997","364"," 16","1","0.7","28.3","14.6","67"
"994","BBG","wet"," 2","13","1997","378"," 62","1","0.7","28.3","14.6","67"
"995","BBG","wet"," 2","13","1997","387","150","1","0.7","28.3","14.6","67"
"996","BBG","wet"," 2","18","1997","196"," 28","1","2.3","25.7","16.9","81"
"997","BBG","wet"," 2","18","1997","225"," 16;150","2","2.3","25.7","16.9","81"
"998","BBG","wet"," 2","18","1997","249"," 90","1","2.3","25.7","16.9","81"
"999","BBG","wet"," 2","18","1997","251"," 90; 90","2","2.3","25.7","16.9","81"
"1000","BBG","wet"," 2","18","1997","254"," 28","1","2.3","25.7","16.9","81"
"1001","BBG","wet"," 2","18","1997","276"," 28; 28","2","2.3","25.7","16.9","81"
"1002","BBG","wet"," 2","18","1997","277"," 28; 28","2","2.3","25.7","16.9","81"
"1003","BBG","wet"," 2","18","1997","283"," 28","1","2.3","25.7","16.9","81"
"1004","BBG","wet"," 2","18","1997","286"," 90","1","2.3","25.7","16.9","81"
"1005","BBG","wet"," 2","18","1997","309","154","1","2.3","25.7","16.9","81"
"1006","BBG","wet"," 2","18","1997","350"," 28","1","2.3","25.7","16.9","81"
"1007","BBG","wet"," 2","19","1997","191"," 61","1","5","28.9","15","63"
"1008","BBG","wet"," 2","19","1997","199","167","1","5","28.9","15","63"
"1009","BBG","wet"," 2","19","1997","203"," 54","1","5","28.9","15","63"
"1010","BBG","wet"," 2","19","1997","214","150","1","5","28.9","15","63"
"1011","BBG","wet"," 2","19","1997","249","114","1","5","28.9","15","63"
"1012","BBG","wet"," 2","19","1997","277"," 13","1","5","28.9","15","63"
"1013","BBG","wet"," 2","19","1997","309"," 77","1","5","28.9","15","63"
"1014","BBG","wet"," 2","19","1997","345"," 13;151","2","5","28.9","15","63"
"1015","BBG","wet"," 2","19","1997","348"," 57;165","2","5","28.9","15","63"
"1016","BBG","wet"," 2","19","1997","350"," 57;167","2","5","28.9","15","63"
"1017","BBG","wet"," 2","19","1997","361","  9","1","5","28.9","15","63"
"1018","BBG","wet"," 2","19","1997","367"," 61","1","5","28.9","15","63"
"1019","BBG","wet"," 2","19","1997","371"," 61","1","5","28.9","15","63"
"1020","BBG","wet"," 2","19","1997","378"," 41; 43; 43; 59; 59; 59; 59;167","8","5","28.9","15","63"
"1021","BBG","wet"," 2","25","1997","194"," 16","1","0","27.9","19.7","84"
"1022","BBG","wet"," 2","25","1997","225","150","1","0","27.9","19.7","84"
"1023","BBG","wet"," 2","25","1997","277"," 13","1","0","27.9","19.7","84"
