,Order,Pollinator.name,Genus,Species,Taxa,PlantName,Interactions,SystemCode,Season,Day,Month,Year,SystemLocation,Reference,Size,SizeType
3905,Hymenoptera,Scaptotrigona.postica,Scaptotrigona,postica,Scaptotrigona postica,Mimosa radula,1,cer,wet,NA,Mar,2009,"The Cerrado, Brazil",Aseasonal Pollinators Connect Dry and Rainy Season Modules in the Cerrado Cappellari Rabeling et al. ,12,BL
3906,Hymenoptera,Scaptotrigona.postica,Scaptotrigona,postica,Scaptotrigona postica,Turnera oblongifolia,1,bbg,,NA,,NA,Brasilia Botanical Garden,Aseasonal Pollinators Connect Dry and Rainy Season Modules in the Cerrado Cappellari Rabeling et al. ,12,BL
3907,Hymenoptera,Scaptotrigona.postica,Scaptotrigona,postica,Scaptotrigona postica,Mimosa radula,1,cer,wet,NA,Mar,2009,"The Cerrado, Brazil",Aseasonal Pollinators Connect Dry and Rainy Season Modules in the Cerrado Cappellari Rabeling et al. ,12,BL
3908,Hymenoptera,Scaptotrigona.postica,Scaptotrigona,postica,Scaptotrigona postica,Galianthe ramosa,1,cer,wet,NA,Feb,2009,"The Cerrado, Brazil",Aseasonal Pollinators Connect Dry and Rainy Season Modules in the Cerrado Cappellari Rabeling et al. ,12,BL
3909,Hymenoptera,Scaptotrigona.postica,Scaptotrigona,postica,Scaptotrigona postica,Rhynchospora elatior,1,bbg,,NA,,NA,Brasilia Botanical Garden,Aseasonal Pollinators Connect Dry and Rainy Season Modules in the Cerrado Cappellari Rabeling et al. ,12,BL
3910,Hymenoptera,Scaptotrigona.postica,Scaptotrigona,postica,Scaptotrigona postica,Rhynchospora elatior,1,bbg,,NA,,NA,Brasilia Botanical Garden,Aseasonal Pollinators Connect Dry and Rainy Season Modules in the Cerrado Cappellari Rabeling et al. ,12,BL
3911,Hymenoptera,Scaptotrigona.postica,Scaptotrigona,postica,Scaptotrigona postica,Ichthyothere latifolia,1,bbg,,NA,,NA,Brasilia Botanical Garden,Aseasonal Pollinators Connect Dry and Rainy Season Modules in the Cerrado Cappellari Rabeling et al. ,12,BL
3912,Hymenoptera,Scaptotrigona.postica,Scaptotrigona,postica,Scaptotrigona postica,Mimosa radula,1,cer,wet,NA,Mar,2009,"The Cerrado, Brazil",Aseasonal Pollinators Connect Dry and Rainy Season Modules in the Cerrado Cappellari Rabeling et al. ,12,BL
3913,Hymenoptera,Scaptotrigona.postica,Scaptotrigona,postica,Scaptotrigona postica,Mimosa radula,1,cer,wet,NA,Mar,2009,"The Cerrado, Brazil",Aseasonal Pollinators Connect Dry and Rainy Season Modules in the Cerrado Cappellari Rabeling et al. ,12,BL
3914,Hymenoptera,Scaptotrigona.postica,Scaptotrigona,postica,Scaptotrigona postica,Mimosa radula,1,cer,wet,NA,Mar,2009,"The Cerrado, Brazil",Aseasonal Pollinators Connect Dry and Rainy Season Modules in the Cerrado Cappellari Rabeling et al. ,12,BL
3915,Hymenoptera,Scaptotrigona.postica,Scaptotrigona,postica,Scaptotrigona postica,Galianthe ramosa,1,cer,wet,NA,Feb,2009,"The Cerrado, Brazil",Aseasonal Pollinators Connect Dry and Rainy Season Modules in the Cerrado Cappellari Rabeling et al. ,12,BL
3916,Hymenoptera,Scaptotrigona.postica,Scaptotrigona,postica,Scaptotrigona postica,Eriosema prorepens,1,bbg,,NA,,NA,Brasilia Botanical Garden,Aseasonal Pollinators Connect Dry and Rainy Season Modules in the Cerrado Cappellari Rabeling et al. ,12,BL
3917,Hymenoptera,Scaptotrigona.postica,Scaptotrigona,postica,Scaptotrigona postica,Trimezia sp.,1,bbg,,NA,,NA,Brasilia Botanical Garden,Aseasonal Pollinators Connect Dry and Rainy Season Modules in the Cerrado Cappellari Rabeling et al. ,12,BL
3918,Hymenoptera,Scaptotrigona.postica,Scaptotrigona,postica,Scaptotrigona postica,Galianthe ramosa,1,cer,wet,NA,Feb,2009,"The Cerrado, Brazil",Aseasonal Pollinators Connect Dry and Rainy Season Modules in the Cerrado Cappellari Rabeling et al. ,12,BL
3919,Hymenoptera,Scaptotrigona.postica,Scaptotrigona,postica,Scaptotrigona postica,Galianthe ramosa,1,cer,wet,NA,Feb,2009,"The Cerrado, Brazil",Aseasonal Pollinators Connect Dry and Rainy Season Modules in the Cerrado Cappellari Rabeling et al. ,12,BL
3920,Hymenoptera,Scaptotrigona.postica,Scaptotrigona,postica,Scaptotrigona postica,Mimosa radula,1,cer,wet,NA,Mar,2009,"The Cerrado, Brazil",Aseasonal Pollinators Connect Dry and Rainy Season Modules in the Cerrado Cappellari Rabeling et al. ,12,BL
3921,Hymenoptera,Scaptotrigona.postica,Scaptotrigona,postica,Scaptotrigona postica,Mimosa radula,1,cer,wet,NA,Mar,2009,"The Cerrado, Brazil",Aseasonal Pollinators Connect Dry and Rainy Season Modules in the Cerrado Cappellari Rabeling et al. ,12,BL
3922,Hymenoptera,Scaptotrigona.postica,Scaptotrigona,postica,Scaptotrigona postica,Ichthyothere latifolia,1,bbg,,NA,,NA,Brasilia Botanical Garden,Aseasonal Pollinators Connect Dry and Rainy Season Modules in the Cerrado Cappellari Rabeling et al. ,12,BL
3923,Hymenoptera,Scaptotrigona.postica,Scaptotrigona,postica,Scaptotrigona postica,Mimosa radula,1,cer,wet,NA,Mar,2009,"The Cerrado, Brazil",Aseasonal Pollinators Connect Dry and Rainy Season Modules in the Cerrado Cappellari Rabeling et al. ,12,BL
3924,Hymenoptera,Scaptotrigona.postica,Scaptotrigona,postica,Scaptotrigona postica,Mimosa radula,1,cer,wet,NA,Mar,2009,"The Cerrado, Brazil",Aseasonal Pollinators Connect Dry and Rainy Season Modules in the Cerrado Cappellari Rabeling et al. ,12,BL
3925,Diptera,Scathophaga.stercoraria,Scathophaga,stercoraria,Scathophaga stercoraria,Leucanthemum vulgare,5,snk,,NA,,NA,"Shelfanger, Norfolk, UK","Dicks, LV, Corbet, SA and Pywell, RF 2002. Compartmentalization in plant-insect flower visitor webs. J. Anim. Ecol. 71: 32-43.",9,BL
3926,Diptera,Scathophaga.stercoraria,Scathophaga,stercoraria,Scathophaga stercoraria,Leucanthemum vulgare,14,hnk,,NA,,NA,"Hickling, Norfolk, UK","Dicks, LV, Corbet, SA and Pywell, RF 2002. Compartmentalization in plant-insect flower visitor webs. J. Anim. Ecol. 71: 32-43.",9,BL
3927,Diptera,Scathophaga.stercoraria,Scathophaga,stercoraria,Scathophaga stercoraria,Taraxacum officinale,1,snk,,NA,,NA,"Shelfanger, Norfolk, UK","Dicks, LV, Corbet, SA and Pywell, RF 2002. Compartmentalization in plant-insect flower visitor webs. J. Anim. Ecol. 71: 32-43.",9,BL
3928,Diptera,Scathophaga.stercoraria,Scathophaga,stercoraria,Scathophaga stercoraria,Lotus corniculatus,1,hnk,,NA,,NA,"Hickling, Norfolk, UK","Dicks, LV, Corbet, SA and Pywell, RF 2002. Compartmentalization in plant-insect flower visitor webs. J. Anim. Ecol. 71: 32-43.",9,BL
3929,Diptera,Scathophaga.stercoraria,Scathophaga,stercoraria,Scathophaga stercoraria,Ranunculus acris,2,snk,,NA,,NA,"Shelfanger, Norfolk, UK","Dicks, LV, Corbet, SA and Pywell, RF 2002. Compartmentalization in plant-insect flower visitor webs. J. Anim. Ecol. 71: 32-43.",9,BL
3930,Hymenoptera,Schwarziana.quadripunctata,Schwarziana,quadripunctata,Schwarziana quadripunctata,Calea fruticosa,1,cer,wet,NA,Jun,2009,"The Cerrado, Brazil",Aseasonal Pollinators Connect Dry and Rainy Season Modules in the Cerrado Cappellari Rabeling et al. ,6.75,BL
3931,Hymenoptera,Schwarziana.quadripunctata,Schwarziana,quadripunctata,Schwarziana quadripunctata,Calea fruticosa,1,cer,wet,NA,Jun,2009,"The Cerrado, Brazil",Aseasonal Pollinators Connect Dry and Rainy Season Modules in the Cerrado Cappellari Rabeling et al. ,6.75,BL
3932,Apodiformes,Selasphorus.platycercus,Selasphorus,platycercus,Selasphorus platycercus,Iris missouriensis,1,ppc,,NA,,NA,"Pikes Peak, Colorado, USA","Clements, R. E., and F. L. Long. 1923, Experimental pollination. An outline of the ecology of flowers and insects. Washington, D.C., USA, Carnegie Institute of Washington.",97.5,BL
3933,Apodiformes,Selasphorus.platycercus,Selasphorus,platycercus,Selasphorus platycercus,Monarda fistulosa,1,ppc,,NA,,NA,"Pikes Peak, Colorado, USA","Clements, R. E., and F. L. Long. 1923, Experimental pollination. An outline of the ecology of flowers and insects. Washington, D.C., USA, Carnegie Institute of Washington.",97.5,BL
3934,Apodiformes,Selasphorus.platycercus,Selasphorus,platycercus,Selasphorus platycercus,Castilleia miniata,1,ppc,,NA,,NA,"Pikes Peak, Colorado, USA","Clements, R. E., and F. L. Long. 1923, Experimental pollination. An outline of the ecology of flowers and insects. Washington, D.C., USA, Carnegie Institute of Washington.",97.5,BL
3935,Apodiformes,Selasphorus.platycercus,Selasphorus,platycercus,Selasphorus platycercus,Mertensia sibirica,1,ppc,,NA,,NA,"Pikes Peak, Colorado, USA","Clements, R. E., and F. L. Long. 1923, Experimental pollination. An outline of the ecology of flowers and insects. Washington, D.C., USA, Carnegie Institute of Washington.",97.5,BL
3936,Apodiformes,Selasphorus.platycercus,Selasphorus,platycercus,Selasphorus platycercus,Penstemon secundiflorus,1,ppc,,NA,,NA,"Pikes Peak, Colorado, USA","Clements, R. E., and F. L. Long. 1923, Experimental pollination. An outline of the ecology of flowers and insects. Washington, D.C., USA, Carnegie Institute of Washington.",97.5,BL
3937,Apodiformes,Selasphorus.platycercus,Selasphorus,platycercus,Selasphorus platycercus,Pentstemon gracilis,1,ppc,,NA,,NA,"Pikes Peak, Colorado, USA","Clements, R. E., and F. L. Long. 1923, Experimental pollination. An outline of the ecology of flowers and insects. Washington, D.C., USA, Carnegie Institute of Washington.",97.5,BL
3938,Diptera,Sericomyia.flagrans,Sericomyia,flagrans,Sericomyia flagrans,Rubus deliciosus,1,ppc,,NA,,NA,"Pikes Peak, Colorado, USA","Clements, R. E., and F. L. Long. 1923, Experimental pollination. An outline of the ecology of flowers and insects. Washington, D.C., USA, Carnegie Institute of Washington.",10,BL
3939,Diptera,Sericomyia.transversa,Sericomyia,transversa,Sericomyia transversa,Vaccinium myrtilloides,1,otw,,NA,,NA,"Small, E. 1976. Insect pollinators of the Mer Bleue peat bog of Ottawa. Canadian Field Naturalist 90:22-28.","Small, E. 1976. Insect pollinators of the Mer Bleue peat bog of Ottawa. Canadian Field Naturalist 90:22-28.",16.7,BL
3940,Diptera,Sericomyia.transversa,Sericomyia,transversa,Sericomyia transversa,Ledum groenlandicum,2,otw,,NA,,NA,"Small, E. 1976. Insect pollinators of the Mer Bleue peat bog of Ottawa. Canadian Field Naturalist 90:22-28.","Small, E. 1976. Insect pollinators of the Mer Bleue peat bog of Ottawa. Canadian Field Naturalist 90:22-28.",16.7,BL
3941,Diptera,Sericomyia.transversa,Sericomyia,transversa,Sericomyia transversa,Gaylussacia baccata,23,otw,,NA,,NA,"Small, E. 1976. Insect pollinators of the Mer Bleue peat bog of Ottawa. Canadian Field Naturalist 90:22-28.","Small, E. 1976. Insect pollinators of the Mer Bleue peat bog of Ottawa. Canadian Field Naturalist 90:22-28.",16.7,BL
3942,Diptera,Sericomyia.transversa,Sericomyia,transversa,Sericomyia transversa,Kalmia polifolia,4,otw,,NA,,NA,"Small, E. 1976. Insect pollinators of the Mer Bleue peat bog of Ottawa. Canadian Field Naturalist 90:22-28.","Small, E. 1976. Insect pollinators of the Mer Bleue peat bog of Ottawa. Canadian Field Naturalist 90:22-28.",16.7,BL
3943,Diptera,Sericomyia.transversa,Sericomyia,transversa,Sericomyia transversa,Kalmia angustifolia,2,otw,,NA,,NA,"Small, E. 1976. Insect pollinators of the Mer Bleue peat bog of Ottawa. Canadian Field Naturalist 90:22-28.","Small, E. 1976. Insect pollinators of the Mer Bleue peat bog of Ottawa. Canadian Field Naturalist 90:22-28.",16.7,BL
3944,Diptera,Smittia.sp,Smittia,sp,Smittia sp,Salix glauca,1,tun,,NA,,NA,"Tundra, Greenland","Witt P (1998) BSc thesis. Univ of Aarhus, Aarhus, Denmark.",3,BL
3945,Diptera,Smittia.sp,Smittia,sp,Smittia sp,Cerastium alpinum,1,tun,,NA,,NA,"Tundra, Greenland","Witt P (1998) BSc thesis. Univ of Aarhus, Aarhus, Denmark.",3,BL
3946,Diptera,Smittia.sp,Smittia,sp,Smittia sp,Saxifraga triscupidata,1,tun,,NA,,NA,"Tundra, Greenland","Witt P (1998) BSc thesis. Univ of Aarhus, Aarhus, Denmark.",3,BL
3947,Diptera,Smittia.sp,Smittia,sp,Smittia sp,Pedicularis lapponica,1,tun,,NA,,NA,"Tundra, Greenland","Witt P (1998) BSc thesis. Univ of Aarhus, Aarhus, Denmark.",3,BL
3948,Diptera,Smittia.sp,Smittia,sp,Smittia sp,Rhododendron lapponicum,1,tun,,NA,,NA,"Tundra, Greenland","Witt P (1998) BSc thesis. Univ of Aarhus, Aarhus, Denmark.",3,BL
3949,Diptera,Smittia.sp,Smittia,sp,Smittia sp,Dryas integrifolia,1,tun,,NA,,NA,"Tundra, Greenland","Witt P (1998) BSc thesis. Univ of Aarhus, Aarhus, Denmark.",3,BL
3955,Diptera,Sphaerophoria.bifurcata,Sphaerophoria,bifurcata,Sphaerophoria bifurcata,Cornus canadensis,1,bwk,,NA,,NA,"Central New Brunswick, Canada","Barrett, S. C. H., and K. Helenurm. 1987. The Reproductive-Biology of Boreal Forest Herbs.1. Breeding Systems and Pollination. Canadian Journal of Botany 65:2036-2046.",8.35,BL
3956,Diptera,Sphaerophoria.bifurcata,Sphaerophoria,bifurcata,Sphaerophoria bifurcata,Maianthemum canadense,1,bwk,,NA,,NA,"Central New Brunswick, Canada","Barrett, S. C. H., and K. Helenurm. 1987. The Reproductive-Biology of Boreal Forest Herbs.1. Breeding Systems and Pollination. Canadian Journal of Botany 65:2036-2046.",8.35,BL
3957,Diptera,Sphaerophoria.bifurcata,Sphaerophoria,bifurcata,Sphaerophoria bifurcata,Linnaea borealis,1,bwk,,NA,,NA,"Central New Brunswick, Canada","Barrett, S. C. H., and K. Helenurm. 1987. The Reproductive-Biology of Boreal Forest Herbs.1. Breeding Systems and Pollination. Canadian Journal of Botany 65:2036-2046.",8.35,BL
3958,Diptera,Sphaerophoria.bifurcata,Sphaerophoria,bifurcata,Sphaerophoria bifurcata,Trillium undulatum,1,bwk,,NA,,NA,"Central New Brunswick, Canada","Barrett, S. C. H., and K. Helenurm. 1987. The Reproductive-Biology of Boreal Forest Herbs.1. Breeding Systems and Pollination. Canadian Journal of Botany 65:2036-2046.",8.35,BL
3959,Diptera,Sphaerophoria.bifurcata,Sphaerophoria,bifurcata,Sphaerophoria bifurcata,Trientalis borealis,1,bwk,,NA,,NA,"Central New Brunswick, Canada","Barrett, S. C. H., and K. Helenurm. 1987. The Reproductive-Biology of Boreal Forest Herbs.1. Breeding Systems and Pollination. Canadian Journal of Botany 65:2036-2046.",8.35,BL
3960,Diptera,Sphaerophoria.cylindrica,Sphaerophoria,cylindrica,Sphaerophoria cylindrica,Rosa acicularis,1,ppc,,NA,,NA,"Pikes Peak, Colorado, USA","Clements, R. E., and F. L. Long. 1923, Experimental pollination. An outline of the ecology of flowers and insects. Washington, D.C., USA, Carnegie Institute of Washington.",8.35,BL
3961,Diptera,Sphaerophoria.longipilosa,Sphaerophoria,longipilosa,Sphaerophoria longipilosa,Cornus canadensis,1,bwk,,NA,,NA,"Central New Brunswick, Canada","Barrett, S. C. H., and K. Helenurm. 1987. The Reproductive-Biology of Boreal Forest Herbs.1. Breeding Systems and Pollination. Canadian Journal of Botany 65:2036-2046.",8.5,BL
3968,Diptera,Sphaerophoria.sp,Sphaerophoria,sp,Sphaerophoria sp,Lathyrus pratensis,1,hnk,,NA,,NA,"Hickling, Norfolk, UK","Dicks, LV, Corbet, SA and Pywell, RF 2002. Compartmentalization in plant-insect flower visitor webs. J. Anim. Ecol. 71: 32-43.",15.175,BL
3969,Diptera,Sphaerophoria.sp,Sphaerophoria,sp,Sphaerophoria sp,Aronia melanocarpa,8,otw,,NA,,NA,"Small, E. 1976. Insect pollinators of the Mer Bleue peat bog of Ottawa. Canadian Field Naturalist 90:22-28.","Small, E. 1976. Insect pollinators of the Mer Bleue peat bog of Ottawa. Canadian Field Naturalist 90:22-28.",15.175,BL
3970,Diptera,Sphaerophoria.sp,Sphaerophoria,sp,Sphaerophoria sp,Leucanthemum vulgare,4,hnk,,NA,,NA,"Hickling, Norfolk, UK","Dicks, LV, Corbet, SA and Pywell, RF 2002. Compartmentalization in plant-insect flower visitor webs. J. Anim. Ecol. 71: 32-43.",15.175,BL
3971,Diptera,Sphaerophoria.sp,Sphaerophoria,sp,Sphaerophoria sp,Hypochoeris radicata,1,hnk,,NA,,NA,"Hickling, Norfolk, UK","Dicks, LV, Corbet, SA and Pywell, RF 2002. Compartmentalization in plant-insect flower visitor webs. J. Anim. Ecol. 71: 32-43.",15.175,BL
3972,Diptera,Sphaerophoria.sp,Sphaerophoria,sp,Sphaerophoria sp,Taraxacum officinale,1,snk,,NA,,NA,"Shelfanger, Norfolk, UK","Dicks, LV, Corbet, SA and Pywell, RF 2002. Compartmentalization in plant-insect flower visitor webs. J. Anim. Ecol. 71: 32-43.",15.175,BL
3973,Diptera,Sphaerophoria.sp,Sphaerophoria,sp,Sphaerophoria sp,Filipendula ulmaria,1,snk,,NA,,NA,"Shelfanger, Norfolk, UK","Dicks, LV, Corbet, SA and Pywell, RF 2002. Compartmentalization in plant-insect flower visitor webs. J. Anim. Ecol. 71: 32-43.",15.175,BL
3974,Diptera,Sphaerophoria.sp,Sphaerophoria,sp,Sphaerophoria sp,Orchis morio,1,snk,,NA,,NA,"Shelfanger, Norfolk, UK","Dicks, LV, Corbet, SA and Pywell, RF 2002. Compartmentalization in plant-insect flower visitor webs. J. Anim. Ecol. 71: 32-43.",15.175,BL
3975,Diptera,Sphaerophoria.sp,Sphaerophoria,sp,Sphaerophoria sp,Smilacina trifolia,2,otw,,NA,,NA,"Small, E. 1976. Insect pollinators of the Mer Bleue peat bog of Ottawa. Canadian Field Naturalist 90:22-28.","Small, E. 1976. Insect pollinators of the Mer Bleue peat bog of Ottawa. Canadian Field Naturalist 90:22-28.",15.175,BL
3976,Diptera,Sphaerophoria.sp,Sphaerophoria,sp,Sphaerophoria sp,Ledum groenlandicum,4,otw,,NA,,NA,"Small, E. 1976. Insect pollinators of the Mer Bleue peat bog of Ottawa. Canadian Field Naturalist 90:22-28.","Small, E. 1976. Insect pollinators of the Mer Bleue peat bog of Ottawa. Canadian Field Naturalist 90:22-28.",15.175,BL
3977,Diptera,Sphaerophoria.sp,Sphaerophoria,sp,Sphaerophoria sp,Leucanthemum vulgare,2,snk,,NA,,NA,"Shelfanger, Norfolk, UK","Dicks, LV, Corbet, SA and Pywell, RF 2002. Compartmentalization in plant-insect flower visitor webs. J. Anim. Ecol. 71: 32-43.",15.175,BL
3978,Diptera,Sphaerophoria.sp,Sphaerophoria,sp,Sphaerophoria sp,Linnaea borealis,1,bwk,,NA,,NA,"Central New Brunswick, Canada","Barrett, S. C. H., and K. Helenurm. 1987. The Reproductive-Biology of Boreal Forest Herbs.1. Breeding Systems and Pollination. Canadian Journal of Botany 65:2036-2046.",15.175,BL
3979,Diptera,Sphaerophoria.sp,Sphaerophoria,sp,Sphaerophoria sp,Maianthemum canadense,1,bwk,,NA,,NA,"Central New Brunswick, Canada","Barrett, S. C. H., and K. Helenurm. 1987. The Reproductive-Biology of Boreal Forest Herbs.1. Breeding Systems and Pollination. Canadian Journal of Botany 65:2036-2046.",15.175,BL
3980,Diptera,Sphaerophoria.sp,Sphaerophoria,sp,Sphaerophoria sp,Galium verum,2,snk,,NA,,NA,"Shelfanger, Norfolk, UK","Dicks, LV, Corbet, SA and Pywell, RF 2002. Compartmentalization in plant-insect flower visitor webs. J. Anim. Ecol. 71: 32-43.",15.175,BL
3981,Diptera,Sphaerophoria.sp,Sphaerophoria,sp,Sphaerophoria sp,Chamaedaphne calyculata,1,otw,,NA,,NA,"Small, E. 1976. Insect pollinators of the Mer Bleue peat bog of Ottawa. Canadian Field Naturalist 90:22-28.","Small, E. 1976. Insect pollinators of the Mer Bleue peat bog of Ottawa. Canadian Field Naturalist 90:22-28.",15.175,BL
3982,Diptera,Sphaerophoria.sp,Sphaerophoria,sp,Sphaerophoria sp,Clintonia borealis,1,bwk,,NA,,NA,"Central New Brunswick, Canada","Barrett, S. C. H., and K. Helenurm. 1987. The Reproductive-Biology of Boreal Forest Herbs.1. Breeding Systems and Pollination. Canadian Journal of Botany 65:2036-2046.",15.175,BL
3983,Hymenoptera,Sphecodes.sophiae,Sphecodes,sophiae,Sphecodes sophiae,Prunus pennsylvanica,1,ppc,,NA,,NA,"Pikes Peak, Colorado, USA","Clements, R. E., and F. L. Long. 1923, Experimental pollination. An outline of the ecology of flowers and insects. Washington, D.C., USA, Carnegie Institute of Washington.",9.75,BL
3984,Hymenoptera,Sphecodes.sophiae,Sphecodes,sophiae,Sphecodes sophiae,Lappula floribunda,1,ppc,,NA,,NA,"Pikes Peak, Colorado, USA","Clements, R. E., and F. L. Long. 1923, Experimental pollination. An outline of the ecology of flowers and insects. Washington, D.C., USA, Carnegie Institute of Washington.",9.75,BL
3985,Hymenoptera,Sphecodes.sophiae,Sphecodes,sophiae,Sphecodes sophiae,Valeriana edulis,1,ppc,,NA,,NA,"Pikes Peak, Colorado, USA","Clements, R. E., and F. L. Long. 1923, Experimental pollination. An outline of the ecology of flowers and insects. Washington, D.C., USA, Carnegie Institute of Washington.",9.75,BL
3986,Hymenoptera,Sphecodes.sophiae,Sphecodes,sophiae,Sphecodes sophiae,Chamaenerium angustifolium,1,ppc,,NA,,NA,"Pikes Peak, Colorado, USA","Clements, R. E., and F. L. Long. 1923, Experimental pollination. An outline of the ecology of flowers and insects. Washington, D.C., USA, Carnegie Institute of Washington.",9.75,BL
3987,Hymenoptera,Sphecodes.sophiae,Sphecodes,sophiae,Sphecodes sophiae,Potentilla arguta,1,ppc,,NA,,NA,"Pikes Peak, Colorado, USA","Clements, R. E., and F. L. Long. 1923, Experimental pollination. An outline of the ecology of flowers and insects. Washington, D.C., USA, Carnegie Institute of Washington.",9.75,BL
3988,Hymenoptera,Sphecodes.sophiae,Sphecodes,sophiae,Sphecodes sophiae,Prunus virginiana,1,ppc,,NA,,NA,"Pikes Peak, Colorado, USA","Clements, R. E., and F. L. Long. 1923, Experimental pollination. An outline of the ecology of flowers and insects. Washington, D.C., USA, Carnegie Institute of Washington.",9.75,BL
3989,Hymenoptera,Sphecodes.sophiae,Sphecodes,sophiae,Sphecodes sophiae,Potentilla gracilis,1,ppc,,NA,,NA,"Pikes Peak, Colorado, USA","Clements, R. E., and F. L. Long. 1923, Experimental pollination. An outline of the ecology of flowers and insects. Washington, D.C., USA, Carnegie Institute of Washington.",9.75,BL
3990,Hymenoptera,Sphecodes.sp,Sphecodes,sp,Sphecodes sp,Cornus canadensis,2,bwk,,NA,,NA,"Central New Brunswick, Canada","Barrett, S. C. H., and K. Helenurm. 1987. The Reproductive-Biology of Boreal Forest Herbs.1. Breeding Systems and Pollination. Canadian Journal of Botany 65:2036-2046.",9.75,BL
3991,Diptera,Sphecomyia.vittata,Sphecomyia,vittata,Sphecomyia vittata,Prunus demissa,1,ppc,,NA,,NA,"Pikes Peak, Colorado, USA","Clements, R. E., and F. L. Long. 1923, Experimental pollination. An outline of the ecology of flowers and insects. Washington, D.C., USA, Carnegie Institute of Washington.",20,BL
3992,Hymenoptera,Sphex.melanopus,Sphex,melanopus,Sphex melanopus,Ludwigia nervosa,1,gsv,,NA,,NA,"Guarico State, Venezuela","Ramirez, N., and Y. Brito. 1992. Pollination Biology in a Palm Swamp Community in the Venezuelan Central Plains. Botanical Journal of the Linnean Society 110:277-302.",28.5,BL
3993,Hymenoptera,Sphex.melanopus,Sphex,melanopus,Sphex melanopus,Hyptis dilatata,1,gsv,,NA,,NA,"Guarico State, Venezuela","Ramirez, N., and Y. Brito. 1992. Pollination Biology in a Palm Swamp Community in the Venezuelan Central Plains. Botanical Journal of the Linnean Society 110:277-302.",28.5,BL
3994,Hymenoptera,Sphex.vulgaris,Sphex,vulgaris,Sphex vulgaris,Geranium caespitosum,1,ppc,,NA,,NA,"Pikes Peak, Colorado, USA","Clements, R. E., and F. L. Long. 1923, Experimental pollination. An outline of the ecology of flowers and insects. Washington, D.C., USA, Carnegie Institute of Washington.",28.5,BL
3995,Diptera,Spilogona.fatima,Spilogona,fatima,Spilogona fatima,Chamaedaphne calyculata,7,otw,,NA,,NA,"Small, E. 1976. Insect pollinators of the Mer Bleue peat bog of Ottawa. Canadian Field Naturalist 90:22-28.","Small, E. 1976. Insect pollinators of the Mer Bleue peat bog of Ottawa. Canadian Field Naturalist 90:22-28.",4.84,BL
3996,Diptera,Spilogona.fatima,Spilogona,fatima,Spilogona fatima,Salix fragilis,1,otw,,NA,,NA,"Small, E. 1976. Insect pollinators of the Mer Bleue peat bog of Ottawa. Canadian Field Naturalist 90:22-28.","Small, E. 1976. Insect pollinators of the Mer Bleue peat bog of Ottawa. Canadian Field Naturalist 90:22-28.",4.84,BL
3997,Diptera,Spilogona.fatima,Spilogona,fatima,Spilogona fatima,Smilacina trifolia,1,otw,,NA,,NA,"Small, E. 1976. Insect pollinators of the Mer Bleue peat bog of Ottawa. Canadian Field Naturalist 90:22-28.","Small, E. 1976. Insect pollinators of the Mer Bleue peat bog of Ottawa. Canadian Field Naturalist 90:22-28.",4.84,BL
3998,Diptera,Spilogona.fatima,Spilogona,fatima,Spilogona fatima,Nemopanthus mucronata,4,otw,,NA,,NA,"Small, E. 1976. Insect pollinators of the Mer Bleue peat bog of Ottawa. Canadian Field Naturalist 90:22-28.","Small, E. 1976. Insect pollinators of the Mer Bleue peat bog of Ottawa. Canadian Field Naturalist 90:22-28.",4.84,BL
3999,Diptera,Spilogona.sanctipauli,Spilogona,sanctipauli,Spilogona sanctipauli,Pedicularis lapponica,1,tun,,NA,,NA,"Tundra, Greenland","Witt P (1998) BSc thesis. Univ of Aarhus, Aarhus, Denmark.",4.65,BL
4000,Diptera,Spilogona.sanctipauli,Spilogona,sanctipauli,Spilogona sanctipauli,Cerastium alpinum,1,tun,,NA,,NA,"Tundra, Greenland","Witt P (1998) BSc thesis. Univ of Aarhus, Aarhus, Denmark.",4.65,BL
4001,Diptera,Spilogona.sanctipauli,Spilogona,sanctipauli,Spilogona sanctipauli,Saxifraga triscupidata,1,tun,,NA,,NA,"Tundra, Greenland","Witt P (1998) BSc thesis. Univ of Aarhus, Aarhus, Denmark.",4.65,BL
4002,Diptera,Spilogona.sanctipauli,Spilogona,sanctipauli,Spilogona sanctipauli,Dryas integrifolia,1,tun,,NA,,NA,"Tundra, Greenland","Witt P (1998) BSc thesis. Univ of Aarhus, Aarhus, Denmark.",4.65,BL
4003,Diptera,Spilogona.sanctipauli,Spilogona,sanctipauli,Spilogona sanctipauli,Ledum palustre,1,tun,,NA,,NA,"Tundra, Greenland","Witt P (1998) BSc thesis. Univ of Aarhus, Aarhus, Denmark.",4.65,BL
4004,Diptera,Spilogona.sanctipauli,Spilogona,sanctipauli,Spilogona sanctipauli,Salix glauca,1,tun,,NA,,NA,"Tundra, Greenland","Witt P (1998) BSc thesis. Univ of Aarhus, Aarhus, Denmark.",4.65,BL
4005,Diptera,Spilogona.sanctipauli,Spilogona,sanctipauli,Spilogona sanctipauli,Pyrola grandiflora,1,tun,,NA,,NA,"Tundra, Greenland","Witt P (1998) BSc thesis. Univ of Aarhus, Aarhus, Denmark.",4.65,BL
